catchment,year,trap_number,date_in,date_out,daysout_number,dryleaf_g,dryother_g,organicleaf_gperm2,organicother_gperm2
34M,1998,3,1998-09-16,1998-10-06,21,73.515,4.7148,119.2885,7.9504
34M,1998,4,1998-09-16,1998-10-06,21,61.82,14.3485,100.3117,24.1955
34M,1998,5,1998-09-16,1998-10-06,21,65.48,4.8813,106.2506,8.2312
34M,1998,6,1998-09-16,1998-10-06,21,59.36,4.7891,96.32,8.0757
34M,1998,7,1998-09-16,1998-10-06,21,85.055,4.4506,138.0138,7.5049
34M,1998,8,1998-09-16,1998-10-06,21,70.73,4.3884,114.7694,7.4
34M,1998,9,1998-09-16,1998-10-06,21,86.81,19.1928,140.8615,32.3643
34M,1998,10,1998-09-16,1998-10-06,21,99.93,4.6053,162.1506,7.7658
34M,1998,1,1998-08-25,1998-09-14,21,9.9394,0.0994,16.1281,0.1676
34M,1998,2,1998-08-25,1998-09-14,21,14.6111,0.3151,23.7086,0.5313
34M,1998,3,1998-08-25,1998-09-14,21,14.381,2.6671,23.3352,4.4975
34M,1998,4,1998-08-25,1998-09-14,21,7.4686,0.7882,12.1189,1.3291
34M,1998,5,1998-08-25,1998-09-14,21,10.6672,1.0508,17.309,1.7719
34M,1998,6,1998-08-25,1998-09-14,21,6.6928,0.5886,10.86,0.9925
34M,1998,7,1998-08-25,1998-09-14,21,7.9772,1.5142,12.9441,2.5534
34M,1998,8,1998-08-25,1998-09-14,21,10.7089,0.1972,17.3767,0.3325
34M,1998,9,1998-08-25,1998-09-14,21,3.192,1.5997,5.1795,2.6975
34M,1998,10,1998-08-25,1998-09-14,21,8.4745,0.5435,13.7511,0.9165
34M,1999,1,1999-10-05,1999-10-25,21,27.61,0.8,44.8,1.35
34M,1999,2,1999-10-05,1999-10-25,21,31.72,2.73,51.47,4.6
34M,1999,3,1999-10-05,1999-10-25,21,27.91,1.74,45.29,2.93
34M,1999,4,1999-10-05,1999-10-25,21,37.5,1.95,60.85,3.29
34M,1999,5,1999-10-05,1999-10-25,21,37.97,0.79,61.61,1.33
34M,1999,6,1999-10-05,1999-10-25,21,25.91,1.46,42.04,2.46
34M,1999,7,1999-10-05,1999-10-25,21,24.17,1.85,39.22,3.13
34M,1999,8,1999-10-05,1999-10-25,21,17.87,1.06,29,1.79
34M,1999,9,1999-10-05,1999-10-25,21,13.44,0.89,21.81,1.51
34M,1999,10,1999-10-05,1999-10-25,21,18.6,1.52,30.18,2.56
34M,1999,1,1999-07-31,1999-08-20,21,0.07,0.43,0.11,0.72
34M,1999,2,1999-07-31,1999-08-20,21,0.73,0.29,1.18,0.48
34M,1999,3,1999-07-31,1999-08-20,21,0.27,0.74,0.44,1.24
34M,1999,4,1999-07-31,1999-08-20,21,0.22,0.38,0.36,0.65
34M,1999,5,1999-07-31,1999-08-20,21,0.42,1.23,0.69,2.07
34M,1999,6,1999-07-31,1999-08-20,21,0.98,0.86,1.59,1.45
34M,1999,7,1999-07-31,1999-08-20,21,0.67,0.3,1.09,0.5
34M,1999,8,1999-07-31,1999-08-20,21,0.75,0.54,1.21,0.91
34M,1999,9,1999-07-31,1999-08-20,21,1.44,0.45,2.33,0.76
34M,1999,10,1999-07-31,1999-08-20,21,0.62,12.36,1.01,20.85
34M,1999,1,1999-07-14,1999-08-03,21,0.93,0.88,1.51,1.49
34M,1999,2,1999-07-14,1999-08-03,21,0.77,0.22,1.24,0.36
34M,1999,3,1999-07-14,1999-08-03,21,0.59,0.45,0.95,0.76
34M,1999,4,1999-07-14,1999-08-03,21,0.59,1.31,0.95,2.22
34M,1999,5,1999-07-14,1999-08-03,21,0.59,0.26,0.95,0.44
34M,1999,6,1999-07-14,1999-08-03,21,1.03,0.76,1.66,1.29
34M,1999,7,1999-07-14,1999-08-03,21,0.88,0.54,1.43,0.91
34M,1999,8,1999-07-14,1999-08-03,21,0.34,0.4,0.56,0.68
34M,1999,9,1999-07-14,1999-08-03,21,0.93,0.96,1.5,1.61
34M,1999,10,1999-07-14,1999-08-03,21,1.08,0.46,1.76,0.77
34M,1999,1,1999-06-22,1999-07-12,21,0.62,0.42,1.01,0.71
34M,1999,2,1999-06-22,1999-07-12,21,5.64,6.04,9.15,10.18
34M,1999,3,1999-06-22,1999-07-12,21,1.29,2.03,2.09,3.42
34M,1999,4,1999-06-22,1999-07-12,21,0.16,7.94,0.25,13.39
34M,1999,5,1999-06-22,1999-07-12,21,0.45,10.17,0.74,17.16
34M,1999,6,1999-06-22,1999-07-12,21,1.63,5.42,2.64,9.14
34M,1999,7,1999-06-22,1999-07-12,21,0.23,2.38,0.37,4.01
34M,1999,8,1999-06-22,1999-07-12,21,0.2,2.17,0.32,3.66
34M,1999,9,1999-06-22,1999-07-12,21,1.95,3.64,3.16,6.13
34M,1999,10,1999-06-22,1999-07-12,21,1.4,2.14,2.27,3.62
34M,1999,1,1999-06-01,1999-06-21,21,0.14,0.3,0.23,0.5
34M,1999,2,1999-06-01,1999-06-21,21,0.28,0.86,0.45,1.46
34M,1999,3,1999-06-01,1999-06-21,21,0.22,2.71,0.35,4.57
34M,1999,4,1999-06-01,1999-06-21,21,0.04,1.7,0.07,2.87
34M,1999,5,1999-06-01,1999-06-21,21,0.48,1.28,0.77,2.17
34M,1999,6,1999-06-01,1999-06-21,21,0.43,2.09,0.7,3.53
34M,1999,7,1999-06-01,1999-06-21,21,0.66,1.06,1.07,1.79
34M,1999,8,1999-06-01,1999-06-21,21,0.11,1.17,0.17,1.97
34M,1999,9,1999-06-01,1999-06-21,21,0.68,1.39,1.11,2.35
34M,1999,10,1999-06-01,1999-06-21,21,0.67,1.27,1.09,2.15
34M,1999,1,1999-05-11,1999-05-31,21,0.36,1.76,0.59,2.97
34M,1999,2,1999-05-11,1999-05-31,21,0.28,2.46,0.46,4.14
34M,1999,3,1999-05-11,1999-05-31,21,0.49,2.75,0.8,4.64
34M,1999,4,1999-05-11,1999-05-31,21,0.24,2.91,0.4,4.91
34M,1999,5,1999-05-11,1999-05-31,21,0.31,2.47,0.5,4.17
34M,1999,6,1999-05-11,1999-05-31,21,0.31,3.12,0.5,5.26
34M,1999,7,1999-05-11,1999-05-31,21,0.25,2.58,0.4,4.35
34M,1999,8,1999-05-11,1999-05-31,21,0.06,3.02,0.1,5.08
34M,1999,9,1999-05-11,1999-05-31,21,0.39,4.02,0.63,6.77
34M,1999,10,1999-05-11,1999-05-31,21,0.17,2.98,0.27,5.02
34M,1999,1,1999-10-26,1999-11-15,21,2.79,1.65,4.53,2.79
34M,1999,2,1999-10-26,1999-11-15,21,9.61,0.65,15.59,1.09
34M,1999,3,1999-10-26,1999-11-15,21,5.99,5.07,9.72,8.54
34M,1999,4,1999-10-26,1999-11-15,21,5.8,0.58,9.41,0.99
34M,1999,5,1999-10-26,1999-11-15,21,1.01,0.23,1.64,0.39
34M,1999,6,1999-10-26,1999-11-15,21,1.57,1.72,2.55,2.89
34M,1999,7,1999-10-26,1999-11-15,21,3.2,1.13,5.19,1.9
34M,1999,8,1999-10-26,1999-11-15,21,0.92,0.24,1.49,0.4
34M,1999,9,1999-10-26,1999-11-15,21,7.59,0.35,12.32,0.59
34M,1999,10,1999-10-26,1999-11-15,21,0.75,0.03,1.22,0.05
34M,1999,1,1999-09-14,1999-10-04,21,65.38,0.33,106.09,0.55
34M,1999,2,1999-09-14,1999-10-04,21,62.92,1.08,102.1,1.82
34M,1999,3,1999-09-14,1999-10-04,21,88.1,1.26,142.95,2.12
34M,1999,4,1999-09-14,1999-10-04,21,63.24,2.23,102.62,3.76
34M,1999,5,1999-09-14,1999-10-04,21,56.19,1.77,91.18,2.99
34M,1999,6,1999-09-14,1999-10-04,21,53.37,2.06,86.6,3.47
34M,1999,7,1999-09-14,1999-10-04,21,76.79,5.85,124.6,9.87
34M,1999,8,1999-09-14,1999-10-04,21,1.45,2.45,2.35,4.13
34M,1999,9,1999-09-14,1999-10-04,21,101.69,1.09,165.01,1.83
34M,1999,10,1999-09-14,1999-10-04,21,90.87,1.53,147.45,2.59
34M,1999,1,1999-08-24,1999-09-13,21,7.89,0.11,12.8,0.18
34M,1999,2,1999-08-24,1999-09-13,21,16.45,0.58,26.69,0.98
34M,1999,3,1999-08-24,1999-09-13,21,14.97,3.47,24.29,5.84
34M,1999,4,1999-08-24,1999-09-13,21,9.47,2.18,15.37,3.67
34M,1999,5,1999-08-24,1999-09-13,21,11.02,1.86,17.88,3.14
34M,1999,6,1999-08-24,1999-09-13,21,10.43,0.24,16.92,0.4
34M,1999,7,1999-08-24,1999-09-13,21,15.72,0.22,25.51,0.37
34M,1999,8,1999-08-24,1999-09-13,21,11.67,NA,18.94,NA
34M,1999,9,1999-08-24,1999-09-13,21,8.92,0.11,14.47,0.18
34M,1999,10,1999-08-24,1999-09-13,21,9.49,NA,15.4,NA
34M,2000,1,2000-07-29,2000-08-18,21,0.64,0.22,1.04,0.37
34M,2000,2,2000-07-29,2000-08-18,21,1.04,0.47,1.69,0.79
34M,2000,3,2000-07-29,2000-08-18,21,1.36,0.06,2.21,0.1
34M,2000,4,2000-07-29,2000-08-18,21,1.08,0.87,1.75,1.47
34M,2000,5,2000-07-29,2000-08-18,21,1.04,1.03,1.69,1.74
34M,2000,6,2000-07-29,2000-08-18,21,0.39,0.34,0.63,0.57
34M,2000,7,2000-07-29,2000-08-18,21,1.52,0.15,2.47,0.25
34M,2000,8,2000-07-29,2000-08-18,21,0.22,0.04,0.36,0.07
34M,2000,9,2000-07-29,2000-08-18,21,1,1.11,1.62,1.87
34M,2000,10,2000-07-29,2000-08-18,21,1.11,2.19,1.8,3.69
34M,2000,1,2000-07-11,2000-07-31,21,0.24,0.23,0.39,0.39
34M,2000,2,2000-07-11,2000-07-31,21,0.07,0.33,0.11,0.56
34M,2000,3,2000-07-11,2000-07-31,21,0.52,0.42,0.84,0.71
34M,2000,4,2000-07-11,2000-07-31,21,0.79,0.86,1.28,1.45
34M,2000,5,2000-07-11,2000-07-31,21,1.86,0.34,3.02,0.57
34M,2000,6,2000-07-11,2000-07-31,21,0.54,1.02,0.88,1.72
34M,2000,7,2000-07-11,2000-07-31,21,0.5,1.01,0.81,1.7
34M,2000,8,2000-07-11,2000-07-31,21,0.94,0.45,1.53,0.76
34M,2000,9,2000-07-11,2000-07-31,21,0.53,1.01,0.86,1.7
34M,2000,10,2000-07-11,2000-07-31,21,0.82,2.79,1.33,4.7
34M,2000,1,2000-06-26,2000-07-16,21,0.34,0.12,0.55,0.2
34M,2000,2,2000-06-26,2000-07-16,21,1.1,0.56,1.78,0.94
34M,2000,3,2000-06-26,2000-07-16,21,0.4,0.43,0.65,0.73
34M,2000,4,2000-06-26,2000-07-16,21,0.44,2.48,0.71,4.18
34M,2000,5,2000-06-26,2000-07-16,21,0.42,1.67,0.68,2.82
34M,2000,6,2000-06-26,2000-07-16,21,0.12,2.39,0.19,4.03
34M,2000,7,2000-06-26,2000-07-16,21,0.11,0.86,0.18,1.45
34M,2000,8,2000-06-26,2000-07-16,21,0.3,0.7,0.49,1.18
34M,2000,9,2000-06-26,2000-07-16,21,0.29,1.21,0.47,2.04
34M,2000,10,2000-06-26,2000-07-16,21,1.54,0.4,2.5,0.67
34M,2000,1,2000-05-30,2000-06-19,21,0.32,1.92,0.52,3.24
34M,2000,2,2000-05-30,2000-06-19,21,0.55,3.74,0.89,6.31
34M,2000,3,2000-05-30,2000-06-19,21,0.2,2.78,0.32,4.69
34M,2000,4,2000-05-30,2000-06-19,21,0.32,7.99,0.52,13.47
34M,2000,5,2000-05-30,2000-06-19,21,0.39,9.74,0.63,16.42
34M,2000,6,2000-05-30,2000-06-19,21,0.54,10.88,0.88,18.35
34M,2000,7,2000-05-30,2000-06-19,21,0.47,7.3,0.76,12.31
34M,2000,8,2000-05-30,2000-06-19,21,0.41,4.13,0.67,6.96
34M,2000,9,2000-05-30,2000-06-19,21,0.46,6.3,0.75,10.62
34M,2000,10,2000-05-30,2000-06-19,21,0.93,4.27,1.51,7.2
34M,2000,1,2000-05-16,2000-06-05,21,0.13,1.66,0.21,2.8
34M,2000,2,2000-05-16,2000-06-05,21,0.99,1.85,1.61,3.12
34M,2000,3,2000-05-16,2000-06-05,21,0.12,2.68,0.19,4.52
34M,2000,4,2000-05-16,2000-06-05,21,0.11,3.61,0.18,6.09
34M,2000,5,2000-05-16,2000-06-05,21,0.41,4.35,0.67,7.34
34M,2000,6,2000-05-16,2000-06-05,21,0.65,7.04,1.05,11.87
34M,2000,7,2000-05-16,2000-06-05,21,0.49,8.08,0.8,13.63
34M,2000,8,2000-05-16,2000-06-05,21,0.27,5.94,0.44,10.02
34M,2000,9,2000-05-16,2000-06-05,21,0.16,5,0.26,8.43
34M,2000,10,2000-05-16,2000-06-05,21,0.5,4.16,0.81,7.01
34M,2000,1,2000-10-20,2000-11-09,21,13.31,NA,21.6,NA
34M,2000,2,2000-10-20,2000-11-09,21,1.23,NA,2,NA
34M,2000,3,2000-10-20,2000-11-09,21,5.08,NA,8.24,NA
34M,2000,4,2000-10-20,2000-11-09,21,8.78,NA,14.25,NA
34M,2000,5,2000-10-20,2000-11-09,21,7.52,NA,12.2,NA
34M,2000,6,2000-10-20,2000-11-09,21,4.36,NA,7.07,NA
34M,2000,7,2000-10-20,2000-11-09,21,9.22,NA,14.96,NA
34M,2000,8,2000-10-20,2000-11-09,21,3.22,NA,5.22,NA
34M,2000,9,2000-10-20,2000-11-09,21,4.84,NA,7.85,NA
34M,2000,10,2000-10-20,2000-11-09,21,14.85,NA,24.1,NA
34M,2000,1,2000-09-29,2000-10-19,21,81.21,3.01,131.77,5.08
34M,2000,2,2000-09-29,2000-10-19,21,74.45,NA,120.81,NA
34M,2000,3,2000-09-29,2000-10-19,21,61.51,0.3,99.81,0.51
34M,2000,4,2000-09-29,2000-10-19,21,75.95,0.04,123.24,0.07
34M,2000,5,2000-09-29,2000-10-19,21,69.64,0.12,113,0.2
34M,2000,6,2000-09-29,2000-10-19,21,81.83,0.29,132.78,0.49
34M,2000,7,2000-09-29,2000-10-19,21,81.45,NA,132.16,NA
34M,2000,8,2000-09-29,2000-10-19,21,NA,NA,NA,NA
34M,2000,9,2000-09-29,2000-10-19,21,66.54,3.06,107.97,5.16
34M,2000,10,2000-09-29,2000-10-19,21,73.84,NA,119.82,NA
34M,2000,1,2000-08-18,2000-09-07,21,4.01,0.25,6.51,0.42
34M,2000,2,2000-08-18,2000-09-07,21,5.39,NA,8.75,NA
34M,2000,3,2000-08-18,2000-09-07,21,6.64,0.33,10.77,0.56
34M,2000,4,2000-08-18,2000-09-07,21,2.87,4.73,4.66,7.98
34M,2000,5,2000-08-18,2000-09-07,21,4.24,1.38,6.88,2.33
34M,2000,6,2000-08-18,2000-09-07,21,4.57,1.46,7.42,2.46
34M,2000,7,2000-08-18,2000-09-07,21,4.33,1.7,7.03,2.87
34M,2000,8,2000-08-18,2000-09-07,21,7.38,0.2,11.98,0.34
34M,2000,9,2000-08-18,2000-09-07,21,4.25,0.11,6.9,0.19
34M,2000,10,2000-08-18,2000-09-07,21,4.88,13.47,7.92,22.71
34M,2000,1,2000-09-08,2000-09-28,21,16.53,0.03,26.82,0.05
34M,2000,2,2000-09-08,2000-09-28,21,25.74,NA,41.77,NA
34M,2000,3,2000-09-08,2000-09-28,21,44.74,0.17,72.6,0.29
34M,2000,4,2000-09-08,2000-09-28,21,31.29,0.29,50.77,0.49
34M,2000,5,2000-09-08,2000-09-28,21,NA,NA,NA,NA
34M,2000,6,2000-09-08,2000-09-28,21,34.09,1.07,55.32,1.8
34M,2000,7,2000-09-08,2000-09-28,21,48.16,0.4,78.15,0.67
34M,2000,8,2000-09-08,2000-09-28,21,22.35,0.18,36.27,0.3
34M,2000,9,2000-09-08,2000-09-28,21,23.02,1.94,37.35,3.27
34M,2000,10,2000-09-08,2000-09-28,21,24.51,2.48,39.77,4.18
34U,1996,1,1996-07-27,1996-08-16,21,0.3925,0.1021,0.6369,0.1722
34U,1996,2,1996-07-27,1996-08-16,21,0.4289,0.4124,0.696,0.6954
34U,1996,3,1996-07-27,1996-08-16,21,1.7331,0.0617,2.8122,0.104
34U,1996,4,1996-07-27,1996-08-16,21,2.2074,2.1451,3.5818,3.6172
34U,1996,5,1996-07-27,1996-08-16,21,1.9478,0.126,3.1606,0.2125
34U,1996,6,1996-07-27,1996-08-16,21,0.5916,1.0383,0.96,1.7509
34U,1996,7,1996-07-27,1996-08-16,21,0.7132,1.613,1.1573,2.72
34U,1996,8,1996-07-27,1996-08-16,21,0.6843,0.1834,1.1104,0.3093
34U,1996,9,1996-07-27,1996-08-16,21,1.6916,0.2273,2.7449,0.3833
34U,1996,10,1996-07-27,1996-08-16,21,1.2212,1.0391,1.9816,1.7522
34U,1996,1,1996-10-01,1996-10-21,21,74.67,7.673,121.1626,12.9388
34U,1996,2,1996-10-01,1996-10-21,21,82.28,8.0052,133.5109,13.499
34U,1996,3,1996-10-01,1996-10-21,21,67.97,5.3117,110.2909,8.957
34U,1996,4,1996-10-01,1996-10-21,21,79.63,6.7147,129.2109,11.3228
34U,1996,5,1996-10-01,1996-10-21,21,64.13,12.4605,104.06,21.0118
34U,1996,6,1996-10-01,1996-10-21,21,75.82,13.343,123.0287,22.5
34U,1996,7,1996-10-01,1996-10-21,21,58.96,10.6135,95.6709,17.8973
34U,1996,8,1996-10-01,1996-10-21,21,70.32,6.9951,114.1042,11.7957
34U,1996,9,1996-10-01,1996-10-21,21,65.64,6.6614,106.5102,11.2329
34U,1996,10,1996-10-01,1996-10-21,21,74.45,7.7477,120.8057,13.0647
34U,1996,1,1996-09-07,1996-09-27,21,8.3319,2.6497,13.5197,4.4681
34U,1996,2,1996-09-07,1996-09-27,21,10.3144,1.1607,16.7366,1.9573
34U,1996,3,1996-09-07,1996-09-27,21,15.2136,11.1941,24.6862,18.8763
34U,1996,4,1996-09-07,1996-09-27,21,31.5172,3.7246,51.1411,6.2807
34U,1996,5,1996-09-07,1996-09-27,21,12.021,0.589,19.5058,0.9932
34U,1996,6,1996-09-07,1996-09-27,21,8.3745,10.1527,13.5888,17.1202
34U,1996,7,1996-09-07,1996-09-27,21,7.387,1.5733,11.9865,2.653
34U,1996,8,1996-09-07,1996-09-27,21,13.4183,9.5907,21.7731,16.1726
34U,1996,9,1996-09-07,1996-09-27,21,17.5034,1.7117,28.4017,2.8864
34U,1996,10,1996-09-07,1996-09-27,21,9.1938,2.9623,14.9182,4.9953
34U,1996,1,1996-07-09,1996-07-29,21,0.324,0.3291,0.5257,0.555
34U,1996,2,1996-07-09,1996-07-29,21,1.1824,0.2341,1.9186,0.3948
34U,1996,3,1996-07-09,1996-07-29,21,0.6086,0.5783,0.9875,0.9752
34U,1996,4,1996-07-09,1996-07-29,21,0.4225,2.0106,0.6856,3.3904
34U,1996,5,1996-07-09,1996-07-29,21,0.1503,0.7357,0.2439,1.2406
34U,1996,6,1996-07-09,1996-07-29,21,0.1985,1.3906,0.3221,2.3449
34U,1996,7,1996-07-09,1996-07-29,21,0.2452,1.8877,0.3979,3.1832
34U,1996,8,1996-07-09,1996-07-29,21,0.3521,0.7923,0.5713,1.336
34U,1996,9,1996-07-09,1996-07-29,21,0.6032,0.5621,0.9788,0.9479
34U,1996,10,1996-07-09,1996-07-29,21,0.8322,6.9693,1.3504,11.7522
34U,1996,1,1996-06-18,1996-07-08,21,0.2439,0.9944,0.3958,1.6768
34U,1996,2,1996-06-18,1996-07-08,21,0.8573,1.6716,1.3911,2.8188
34U,1996,3,1996-06-18,1996-07-08,21,0.7333,4.266,1.1899,7.1936
34U,1996,4,1996-06-18,1996-07-08,21,1.6563,1.9319,2.6876,3.2577
34U,1996,5,1996-06-18,1996-07-08,21,0.4826,2.0119,0.7831,3.3926
34U,1996,6,1996-06-18,1996-07-08,21,0.5367,2.0364,0.8709,3.4339
34U,1996,7,1996-06-18,1996-07-08,21,0.2624,4.6676,0.4258,7.8709
34U,1996,8,1996-06-18,1996-07-08,21,0.6579,2.0028,1.0675,3.3773
34U,1996,9,1996-06-18,1996-07-08,21,0.5563,2.2614,0.9027,3.8133
34U,1996,10,1996-06-18,1996-07-08,21,0.3903,2.899,0.6333,4.8885
34U,1996,1,1996-08-20,1996-09-09,21,1.7942,1.7477,2.9113,2.9471
34U,1996,2,1996-08-20,1996-09-09,21,1.3634,0.9712,2.2123,1.6377
34U,1996,3,1996-08-20,1996-09-09,21,3.4639,0.9446,5.6207,1.5929
34U,1996,4,1996-08-20,1996-09-09,21,7.3209,1.6702,11.8792,2.8164
34U,1996,5,1996-08-20,1996-09-09,21,2.9341,1.0898,4.761,1.8377
34U,1996,6,1996-08-20,1996-09-09,21,3.8682,1.1708,6.2767,1.9743
34U,1996,7,1996-08-20,1996-09-09,21,2.4022,4.8073,3.8979,8.1064
34U,1996,8,1996-08-20,1996-09-09,21,4.5039,0.5968,7.3082,1.0064
34U,1996,9,1996-08-20,1996-09-09,21,5.1578,2.5703,8.3693,4.3342
34U,1996,10,1996-08-20,1996-09-09,21,2.4609,1.5328,3.9932,2.5847
34U,1997,1,1997-09-20,1997-10-10,21,68.07,1.843,110.4532,3.1078
34U,1997,2,1997-09-20,1997-10-10,21,76.48,1.8129,124.0996,3.057
34U,1997,3,1997-09-20,1997-10-10,21,68.04,0.6896,110.4045,1.1629
34U,1997,4,1997-09-20,1997-10-10,21,62.15,1.0393,100.8472,1.7525
34U,1997,5,1997-09-20,1997-10-10,21,63.27,0.5227,102.6645,0.8814
34U,1997,6,1997-09-20,1997-10-10,21,74.49,1.5905,120.8706,2.682
34U,1997,7,1997-09-20,1997-10-10,21,70.55,2.3246000000000002,114.4774,3.9199
34U,1997,8,1997-09-20,1997-10-10,21,57.16,1.8338,92.7502,3.0923
34U,1997,9,1997-09-20,1997-10-10,21,69.98,4.8589,113.5525,8.1934
34U,1997,10,1997-09-20,1997-10-10,21,78.88,1.8896,127.994,3.1864
34U,1997,1,1997-06-27,1997-07-17,21,0.1124,0.4754,0.1824,0.8017
34U,1997,2,1997-06-27,1997-07-17,21,0.2403,0.5464,0.3899,0.9214
34U,1997,3,1997-06-27,1997-07-17,21,0.1753,1.4406,0.2844,2.4292
34U,1997,4,1997-06-27,1997-07-17,21,0.3301,1.2502,0.5356,2.1082
34U,1997,5,1997-06-27,1997-07-17,21,0.2616,1.0588,0.4245,1.7854
34U,1997,6,1997-06-27,1997-07-17,21,0.2896,6.1071,0.4699,10.2982
34U,1997,7,1997-06-27,1997-07-17,21,0.8099,1.4717,1.3142,2.4817
34U,1997,8,1997-06-27,1997-07-17,21,0.793,1.558,1.2868,2.6272
34U,1997,9,1997-06-27,1997-07-17,21,0.4299,1.086,0.6976,1.8313
34U,1997,10,1997-06-27,1997-07-17,21,0.2935,2.3337,0.4762,3.9353
34U,1997,1,1997-08-30,1997-09-19,21,14.7,0.1743,23.8528,0.2939
34U,1997,2,1997-08-30,1997-09-19,21,20.29,0.1147,32.9234,0.1934
34U,1997,3,1997-08-30,1997-09-19,21,12.22,1.1175,19.8287,1.8844
34U,1997,4,1997-08-30,1997-09-19,21,19.13,1.9632,31.0411,3.3105
34U,1997,5,1997-08-30,1997-09-19,21,7.98,0.956,12.9487,1.6121
34U,1997,6,1997-08-30,1997-09-19,21,10.45,0.1726,16.9566,0.2911
34U,1997,7,1997-08-30,1997-09-19,21,30.41,16.8857,49.3445,28.4739
34U,1997,8,1997-08-30,1997-09-19,21,16.92,0.7945,27.4551,1.3397
34U,1997,9,1997-08-30,1997-09-19,21,18.81,1.5235,30.5219,2.569
34U,1997,10,1997-08-30,1997-09-19,21,14.77,1.2359,23.9664,2.0841
34U,1997,1,1997-06-06,1997-06-26,21,0.1606,1.8603,0.2606,3.137
34U,1997,2,1997-06-06,1997-06-26,21,0.195,2.9423,0.3164,4.9615
34U,1997,3,1997-06-06,1997-06-26,21,0.153,2.1203,0.2483,3.5754
34U,1997,4,1997-06-06,1997-06-26,21,0.0692,3.5056,0.1123,5.9114
34U,1997,5,1997-06-06,1997-06-26,21,0.1049,3.6254,0.1702,6.1134
34U,1997,6,1997-06-06,1997-06-26,21,0.1077,3.1288,0.1748,5.276
34U,1997,7,1997-06-06,1997-06-26,21,NA,3.7541,NA,6.3304
34U,1997,8,1997-06-06,1997-06-26,21,0.1562,2.5295,0.2535,4.2654
34U,1997,9,1997-06-06,1997-06-26,21,0.258,4.9749,0.4186,8.389
34U,1997,10,1997-06-06,1997-06-26,21,0.1498,1.8542,0.2431,3.1267
34U,1997,1,1997-08-09,1997-08-29,21,0.6196,1.3838,1.0054,2.3335
34U,1997,2,1997-08-09,1997-08-29,21,1.1399,0.9881,1.8496,1.6662
34U,1997,3,1997-08-09,1997-08-29,21,1.6077,1.625,2.6087,2.7402
34U,1997,4,1997-08-09,1997-08-29,21,0.3063,1.9289,0.497,3.2527
34U,1997,5,1997-08-09,1997-08-29,21,0.4488,2.7339,0.7282,4.6101
34U,1997,6,1997-08-09,1997-08-29,21,2.5933,33.9241,4.208,57.2053
34U,1997,7,1997-08-09,1997-08-29,21,4.2373,1.3342,6.8756,2.2498
34U,1997,8,1997-08-09,1997-08-29,21,1.0219,2.1138,1.6582,3.5644
34U,1997,9,1997-08-09,1997-08-29,21,1.992,1.9409,3.2323,3.2729
34U,1997,10,1997-08-09,1997-08-29,21,1.9391,2.2728,3.1465,3.8326
34U,1997,1,1997-10-11,1997-10-31,21,1.6356,0.0243,2.654,0.041
34U,1997,2,1997-10-11,1997-10-31,21,1.9768,0.8179,3.2076,1.3792
34U,1997,3,1997-10-11,1997-10-31,21,4.9293,0.5964,7.9985,1.0057
34U,1997,4,1997-10-11,1997-10-31,21,5.048,0.4288,8.1911,0.7231
34U,1997,5,1997-10-11,1997-10-31,21,9.8566,0.1021,15.9937,0.1722
34U,1997,6,1997-10-11,1997-10-31,21,9.6311,0.1085,15.6278,0.183
34U,1997,7,1997-10-11,1997-10-31,21,3.108,0.0845,5.0432,0.1425
34U,1997,8,1997-10-11,1997-10-31,21,3.54,0.1686,5.7442,0.2843
34U,1997,9,1997-10-11,1997-10-31,21,7.22,0.0244,11.7155,0.0411
34U,1997,10,1997-10-11,1997-10-31,21,2.7429,0.0186,4.4507,0.0314
34U,1997,1,1997-05-17,1997-06-06,21,0.1575,0.2896,0.2556,0.4883
34U,1997,2,1997-05-17,1997-06-06,21,NA,0.8641,NA,1.4571
34U,1997,3,1997-05-17,1997-06-06,21,0.0256,0.4017,0.0415,0.6774
34U,1997,4,1997-05-17,1997-06-06,21,NA,0.46,NA,0.7757
34U,1997,5,1997-05-17,1997-06-06,21,NA,4.3123,NA,7.2717
34U,1997,6,1997-05-17,1997-06-06,21,NA,1.3615,NA,2.2959
34U,1997,7,1997-05-17,1997-06-06,21,NA,0.7908,NA,1.3335
34U,1997,8,1997-05-17,1997-06-06,21,NA,3.2059,NA,5.406
34U,1997,9,1997-05-17,1997-06-06,21,0.1002,0.9102,0.1626,1.5348
34U,1997,10,1997-05-17,1997-06-06,21,NA,1.5835,NA,2.6702
34U,1997,1,1997-07-18,1997-08-07,21,0.2958,0.5234,0.48,0.8826
34U,1997,2,1997-07-18,1997-08-07,21,0.2528,0.6671,0.4102,1.1249
34U,1997,3,1997-07-18,1997-08-07,21,0.3462,0.65,0.5618,1.0961
34U,1997,4,1997-07-18,1997-08-07,21,0.1031,0.6368,0.1673,1.0738
34U,1997,5,1997-07-18,1997-08-07,21,0.0354,0.8744,0.0574,1.4745
34U,1997,6,1997-07-18,1997-08-07,21,0.3613,1.0604,0.5863,1.7881
34U,1997,7,1997-07-18,1997-08-07,21,0.3776,2.2812,0.6127,3.8467
34U,1997,8,1997-07-18,1997-08-07,21,1.1291,0.653,1.8321,1.1011
34U,1997,9,1997-07-18,1997-08-07,21,0.5143,0.5445,0.8345,0.9182
