"year","species","treatment","replicate","abundance"
2001,"Diptera","control",1,6
2001,"Diptera","control",2,0
2001,"Diptera","control",3,0
2001,"Diptera","control",4,0
2001,"Diptera","control",5,0
2001,"Diptera","control",6,0
2001,"Diptera","control",7,5
2001,"Diptera","control",8,0
2001,"Diptera","control",9,12
2001,"Diptera","control",10,7
2001,"Diptera","high",1,0
2001,"Diptera","high",2,8
2001,"Diptera","high",3,0
2001,"Diptera","high",4,0
2001,"Diptera","high",5,0
2001,"Diptera","high",6,0
2001,"Diptera","high",7,0
2001,"Diptera","high",8,4
2001,"Diptera","high",9,3
2001,"Diptera","high",10,0
2001,"Diptera","low",1,0
2001,"Diptera","low",2,0
2001,"Diptera","low",3,35
2001,"Diptera","low",4,0
2001,"Diptera","low",5,0
2001,"Diptera","low",6,0
2001,"Diptera","low",7,22
2001,"Diptera","low",8,0
2001,"Diptera","low",9,0
2001,"Diptera","low",10,0
2001,"Diptera","medium",1,0
2001,"Diptera","medium",2,5
2001,"Diptera","medium",3,18
2001,"Diptera","medium",4,0
2001,"Diptera","medium",5,15
2001,"Diptera","medium",6,13
2001,"Diptera","medium",7,1
2001,"Diptera","medium",8,0
2001,"Diptera","medium",9,0
2001,"Diptera","medium",10,0
2001,"Dixidae","control",1,0
2001,"Dixidae","control",2,0
2001,"Dixidae","control",3,0
2001,"Dixidae","control",4,0
2001,"Dixidae","control",5,0
2001,"Dixidae","control",6,0
2001,"Dixidae","control",7,0
2001,"Dixidae","control",8,1
2001,"Dixidae","control",9,0
2001,"Dixidae","control",10,0
2001,"Dixidae","high",1,0
2001,"Dixidae","high",2,0
2001,"Dixidae","high",3,0
2001,"Dixidae","high",4,0
2001,"Dixidae","high",5,0
2001,"Dixidae","high",6,0
2001,"Dixidae","high",7,0
2001,"Dixidae","high",8,0
2001,"Dixidae","high",9,0
2001,"Dixidae","high",10,0
2001,"Dixidae","low",1,1
2001,"Dixidae","low",2,0
2001,"Dixidae","low",3,0
2001,"Dixidae","low",4,0
2001,"Dixidae","low",5,0
2001,"Dixidae","low",6,0
2001,"Dixidae","low",7,0
2001,"Dixidae","low",8,0
2001,"Dixidae","low",9,0
2001,"Dixidae","low",10,0
2001,"Dixidae","medium",1,0
2001,"Dixidae","medium",2,0
2001,"Dixidae","medium",3,0
2001,"Dixidae","medium",4,0
2001,"Dixidae","medium",5,0
2001,"Dixidae","medium",6,0
2001,"Dixidae","medium",7,0
2001,"Dixidae","medium",8,0
2001,"Dixidae","medium",9,0
2001,"Dixidae","medium",10,0
2001,"Dolophilodes","control",1,3
2001,"Dolophilodes","control",2,3
2001,"Dolophilodes","control",3,4
2001,"Dolophilodes","control",4,1
2001,"Dolophilodes","control",5,5
2001,"Dolophilodes","control",6,5
2001,"Dolophilodes","control",7,4
2001,"Dolophilodes","control",8,28
2001,"Dolophilodes","control",9,4
2001,"Dolophilodes","control",10,9
2001,"Dolophilodes","high",1,14
2001,"Dolophilodes","high",2,0
2001,"Dolophilodes","high",3,2
2001,"Dolophilodes","high",4,17
2001,"Dolophilodes","high",5,9
2001,"Dolophilodes","high",6,0
2001,"Dolophilodes","high",7,8
2001,"Dolophilodes","high",8,1
2001,"Dolophilodes","high",9,1
2001,"Dolophilodes","high",10,12
2001,"Dolophilodes","low",1,3
2001,"Dolophilodes","low",2,1
2001,"Dolophilodes","low",3,7
2001,"Dolophilodes","low",4,7
2001,"Dolophilodes","low",5,4
2001,"Dolophilodes","low",6,0
2001,"Dolophilodes","low",7,0
2001,"Dolophilodes","low",8,0
2001,"Dolophilodes","low",9,15
2001,"Dolophilodes","low",10,9
2001,"Dolophilodes","medium",1,33
2001,"Dolophilodes","medium",2,12
2001,"Dolophilodes","medium",3,27
2001,"Dolophilodes","medium",4,99
2001,"Dolophilodes","medium",5,12
2001,"Dolophilodes","medium",6,18
2001,"Dolophilodes","medium",7,4
2001,"Dolophilodes","medium",8,3
2001,"Dolophilodes","medium",9,6
2001,"Dolophilodes","medium",10,7
2001,"Epeorus","high",1,0
2001,"Epeorus","high",2,0
2001,"Epeorus","high",3,0
2001,"Epeorus","high",4,0
2001,"Epeorus","high",5,0
2001,"Epeorus","high",6,0
2001,"Epeorus","high",7,0
2001,"Epeorus","high",8,1
2001,"Epeorus","high",9,0
2001,"Epeorus","high",10,0
2001,"Ephemerella","high",1,0
2001,"Ephemerella","high",2,0
2001,"Ephemerella","high",3,0
2001,"Ephemerella","high",4,0
2001,"Ephemerella","high",5,0
2001,"Ephemerella","high",6,0
2001,"Ephemerella","high",7,0
2001,"Ephemerella","high",8,0
2001,"Ephemerella","high",9,0
2001,"Ephemerella","high",10,0
2001,"Ephemerellidae","high",1,0
2001,"Ephemerellidae","high",2,0
2001,"Ephemerellidae","high",3,0
2001,"Ephemerellidae","high",4,0
2001,"Ephemerellidae","high",5,0
2001,"Ephemerellidae","high",6,0
2001,"Ephemerellidae","high",7,0
2001,"Ephemerellidae","high",8,0
2001,"Ephemerellidae","high",9,0
2001,"Ephemerellidae","high",10,0
2001,"Eurylophella","control",1,0
2001,"Eurylophella","control",2,0
2001,"Eurylophella","control",3,0
2001,"Eurylophella","control",4,0
2001,"Eurylophella","control",5,0
2001,"Eurylophella","control",6,0
2001,"Eurylophella","control",7,2
2001,"Eurylophella","control",8,1
2001,"Eurylophella","control",9,0
2001,"Eurylophella","control",10,0
2001,"Eurylophella","high",1,2
2001,"Eurylophella","high",2,2
2001,"Eurylophella","high",3,0
2001,"Eurylophella","high",4,0
2001,"Eurylophella","high",5,0
2001,"Eurylophella","high",6,0
2001,"Eurylophella","high",7,1
2001,"Eurylophella","high",8,0
2001,"Eurylophella","high",9,1
2001,"Eurylophella","high",10,0
2001,"Eurylophella","low",1,0
2001,"Eurylophella","low",2,0
2001,"Eurylophella","low",3,1
2001,"Eurylophella","low",4,1
2001,"Eurylophella","low",5,0
2001,"Eurylophella","low",6,0
2001,"Eurylophella","low",7,1
2001,"Eurylophella","low",8,0
2001,"Eurylophella","low",9,0
2001,"Eurylophella","low",10,0
2001,"Eurylophella","medium",1,3
2001,"Eurylophella","medium",2,0
2001,"Eurylophella","medium",3,5
2001,"Eurylophella","medium",4,0
2001,"Eurylophella","medium",5,0
2001,"Eurylophella","medium",6,3
2001,"Eurylophella","medium",7,0
2001,"Eurylophella","medium",8,0
2001,"Eurylophella","medium",9,0
2001,"Eurylophella","medium",10,0
2001,"Glossosoma","control",1,0
2001,"Glossosoma","control",2,0
2001,"Glossosoma","control",3,0
2001,"Glossosoma","control",4,0
2001,"Glossosoma","control",5,0
2001,"Glossosoma","control",6,0
2001,"Glossosoma","control",7,0
2001,"Glossosoma","control",8,0
2001,"Glossosoma","control",9,0
2001,"Glossosoma","control",10,0
2001,"Glossosoma","high",1,0
2001,"Glossosoma","high",2,0
2001,"Glossosoma","high",3,0
2001,"Glossosoma","high",4,0
2001,"Glossosoma","high",5,0
2001,"Glossosoma","high",6,0
2001,"Glossosoma","high",7,0
2001,"Glossosoma","high",8,0
2001,"Glossosoma","high",9,0
2001,"Glossosoma","high",10,0
2001,"Glossosoma","low",1,0
2001,"Glossosoma","low",2,0
2001,"Glossosoma","low",3,0
2001,"Glossosoma","low",4,0
2001,"Glossosoma","low",5,0
2001,"Glossosoma","low",6,0
2001,"Glossosoma","low",7,0
2001,"Glossosoma","low",8,0
2001,"Glossosoma","low",9,0
2001,"Glossosoma","low",10,0
2001,"Glossosoma","medium",1,3
2001,"Glossosoma","medium",2,0
2001,"Glossosoma","medium",3,0
2001,"Glossosoma","medium",4,0
2001,"Glossosoma","medium",5,0
2001,"Glossosoma","medium",6,0
2001,"Glossosoma","medium",7,0
2001,"Glossosoma","medium",8,0
2001,"Glossosoma","medium",9,0
2001,"Glossosoma","medium",10,0
2001,"Gomphidae","high",1,0
2001,"Gomphidae","high",2,0
2001,"Gomphidae","high",3,0
2001,"Gomphidae","high",4,0
2001,"Gomphidae","high",5,0
2001,"Gomphidae","high",6,0
2001,"Gomphidae","high",7,0
2001,"Gomphidae","high",8,0
2001,"Gomphidae","high",9,0
2001,"Gomphidae","high",10,0
2001,"Haploperla","control",1,0
2001,"Haploperla","control",2,0
2001,"Haploperla","control",3,0
2001,"Haploperla","control",4,1
2001,"Haploperla","control",5,0
2001,"Haploperla","control",6,0
2001,"Haploperla","control",7,3
2001,"Haploperla","control",8,2
2001,"Haploperla","control",9,2
2001,"Haploperla","control",10,3
2001,"Haploperla","high",1,3
2001,"Haploperla","high",2,0
2001,"Haploperla","high",3,1
2001,"Haploperla","high",4,2
2001,"Haploperla","high",5,0
2001,"Haploperla","high",6,0
2001,"Haploperla","high",7,0
2001,"Haploperla","high",8,0
2001,"Haploperla","high",9,0
2001,"Haploperla","high",10,2
2001,"Haploperla","low",1,0
2001,"Haploperla","low",2,2
2001,"Haploperla","low",3,0
2001,"Haploperla","low",4,0
2001,"Haploperla","low",5,0
2001,"Haploperla","low",6,0
2001,"Haploperla","low",7,0
2001,"Haploperla","low",8,0
2001,"Haploperla","low",9,0
2001,"Haploperla","low",10,0
2001,"Haploperla","medium",1,0
2001,"Haploperla","medium",2,4
2001,"Haploperla","medium",3,5
2001,"Haploperla","medium",4,0
2001,"Haploperla","medium",5,0
2001,"Haploperla","medium",6,0
2001,"Haploperla","medium",7,6
2001,"Haploperla","medium",8,0
2001,"Haploperla","medium",9,3
2001,"Haploperla","medium",10,0
2001,"Heptagenia","high",1,0
2001,"Heptagenia","high",2,0
2001,"Heptagenia","high",3,0
2001,"Heptagenia","high",4,0
2001,"Heptagenia","high",5,0
2001,"Heptagenia","high",6,0
2001,"Heptagenia","high",7,0
2001,"Heptagenia","high",8,0
2001,"Heptagenia","high",9,0
2001,"Heptagenia","high",10,0
2001,"Heptageniidae","high",1,0
2001,"Heptageniidae","high",2,0
2001,"Heptageniidae","high",3,0
2001,"Heptageniidae","high",4,0
2001,"Heptageniidae","high",5,0
2001,"Heptageniidae","high",6,0
2001,"Heptageniidae","high",7,0
2001,"Heptageniidae","high",8,0
2001,"Heptageniidae","high",9,0
2001,"Heptageniidae","high",10,0
2001,"Hesperophylax","control",1,1
2001,"Hesperophylax","control",2,0
2001,"Hesperophylax","control",3,0
2001,"Hesperophylax","control",4,0
2001,"Hesperophylax","control",5,0
2001,"Hesperophylax","control",6,0
2001,"Hesperophylax","control",7,0
2001,"Hesperophylax","control",8,1
2001,"Hesperophylax","control",9,0
2001,"Hesperophylax","control",10,0
2001,"Hesperophylax","high",1,0
2001,"Hesperophylax","high",2,0
2001,"Hesperophylax","high",3,0
2001,"Hesperophylax","high",4,0
2001,"Hesperophylax","high",5,0
2001,"Hesperophylax","high",6,0
2001,"Hesperophylax","high",7,0
2001,"Hesperophylax","high",8,0
2001,"Hesperophylax","high",9,0
2001,"Hesperophylax","high",10,0
2001,"Hesperophylax","low",1,0
2001,"Hesperophylax","low",2,0
2001,"Hesperophylax","low",3,1
2001,"Hesperophylax","low",4,0
2001,"Hesperophylax","low",5,0
2001,"Hesperophylax","low",6,0
2001,"Hesperophylax","low",7,1
2001,"Hesperophylax","low",8,0
2001,"Hesperophylax","low",9,3
2001,"Hesperophylax","low",10,0
2001,"Hesperophylax","medium",1,0
2001,"Hesperophylax","medium",2,0
2001,"Hesperophylax","medium",3,0
2001,"Hesperophylax","medium",4,0
2001,"Hesperophylax","medium",5,1
2001,"Hesperophylax","medium",6,0
2001,"Hesperophylax","medium",7,0
2001,"Hesperophylax","medium",8,0
2001,"Hesperophylax","medium",9,0
2001,"Hesperophylax","medium",10,0
2001,"Heterocloeon","control",1,1
2001,"Heterocloeon","control",2,5
2001,"Heterocloeon","control",3,10
2001,"Heterocloeon","control",4,3
2001,"Heterocloeon","control",5,13
2001,"Heterocloeon","control",6,26
2001,"Heterocloeon","control",7,5
2001,"Heterocloeon","control",8,27
2001,"Heterocloeon","control",9,4
2001,"Heterocloeon","control",10,20
2001,"Heterocloeon","high",1,37
2001,"Heterocloeon","high",2,2
2001,"Heterocloeon","high",3,5
2001,"Heterocloeon","high",4,25
2001,"Heterocloeon","high",5,18
2001,"Heterocloeon","high",6,2
2001,"Heterocloeon","high",7,21
2001,"Heterocloeon","high",8,2
2001,"Heterocloeon","high",9,10
2001,"Heterocloeon","high",10,52
2001,"Heterocloeon","low",1,0
2001,"Heterocloeon","low",2,0
2001,"Heterocloeon","low",3,0
2001,"Heterocloeon","low",4,0
2001,"Heterocloeon","low",5,1
2001,"Heterocloeon","low",6,0
2001,"Heterocloeon","low",7,0
2001,"Heterocloeon","low",8,0
2001,"Heterocloeon","low",9,0
2001,"Heterocloeon","low",10,1
2001,"Heterocloeon","medium",1,63
2001,"Heterocloeon","medium",2,29
2001,"Heterocloeon","medium",3,153
2001,"Heterocloeon","medium",4,108
2001,"Heterocloeon","medium",5,123
2001,"Heterocloeon","medium",6,180
2001,"Heterocloeon","medium",7,33
2001,"Heterocloeon","medium",8,39
2001,"Heterocloeon","medium",9,46
2001,"Heterocloeon","medium",10,94
2001,"Hexatoma","control",1,0
2001,"Hexatoma","control",2,0
2001,"Hexatoma","control",3,1
2001,"Hexatoma","control",4,0
2001,"Hexatoma","control",5,0
2001,"Hexatoma","control",6,0
2001,"Hexatoma","control",7,0
2001,"Hexatoma","control",8,0
2001,"Hexatoma","control",9,0
2001,"Hexatoma","control",10,0
2001,"Hexatoma","high",1,3
2001,"Hexatoma","high",2,0
2001,"Hexatoma","high",3,2
2001,"Hexatoma","high",4,4
2001,"Hexatoma","high",5,4
2001,"Hexatoma","high",6,2
2001,"Hexatoma","high",7,5
2001,"Hexatoma","high",8,0
2001,"Hexatoma","high",9,0
2001,"Hexatoma","high",10,3
2001,"Hexatoma","low",1,0
2001,"Hexatoma","low",2,0
2001,"Hexatoma","low",3,0
2001,"Hexatoma","low",4,0
2001,"Hexatoma","low",5,0
2001,"Hexatoma","low",6,0
2001,"Hexatoma","low",7,0
2001,"Hexatoma","low",8,0
2001,"Hexatoma","low",9,0
2001,"Hexatoma","low",10,0
2001,"Hexatoma","medium",1,0
2001,"Hexatoma","medium",2,0
2001,"Hexatoma","medium",3,0
2001,"Hexatoma","medium",4,0
2001,"Hexatoma","medium",5,0
2001,"Hexatoma","medium",6,0
2001,"Hexatoma","medium",7,0
2001,"Hexatoma","medium",8,0
2001,"Hexatoma","medium",9,0
2001,"Hexatoma","medium",10,0
2001,"Holorusia","control",1,0
2001,"Holorusia","control",2,0
2001,"Holorusia","control",3,0
2001,"Holorusia","control",4,0
2001,"Holorusia","control",5,0
2001,"Holorusia","control",6,0
2001,"Holorusia","control",7,0
2001,"Holorusia","control",8,0
2001,"Holorusia","control",9,0
2001,"Holorusia","control",10,0
2001,"Holorusia","low",1,0
2001,"Holorusia","low",2,0
2001,"Holorusia","low",3,0
2001,"Holorusia","low",4,0
2001,"Holorusia","low",5,0
2001,"Holorusia","low",6,0
2001,"Holorusia","low",7,0
2001,"Holorusia","low",8,0
2001,"Holorusia","low",9,0
2001,"Holorusia","low",10,0
2001,"Holorusia","medium",1,0
2001,"Holorusia","medium",2,0
2001,"Holorusia","medium",3,0
2001,"Holorusia","medium",4,0
2001,"Holorusia","medium",5,0
2001,"Holorusia","medium",6,0
2001,"Holorusia","medium",7,0
2001,"Holorusia","medium",8,0
2001,"Holorusia","medium",9,0
2001,"Holorusia","medium",10,0
2001,"Hydatophylax","control",1,0
2001,"Hydatophylax","control",2,0
2001,"Hydatophylax","control",3,0
2001,"Hydatophylax","control",4,0
2001,"Hydatophylax","control",5,0
2001,"Hydatophylax","control",6,0
2001,"Hydatophylax","control",7,0
2001,"Hydatophylax","control",8,0
2001,"Hydatophylax","control",9,0
2001,"Hydatophylax","control",10,0
2001,"Hydatophylax","high",1,0
2001,"Hydatophylax","high",2,0
2001,"Hydatophylax","high",3,0
2001,"Hydatophylax","high",4,0
2001,"Hydatophylax","high",5,0
2001,"Hydatophylax","high",6,0
2001,"Hydatophylax","high",7,0
2001,"Hydatophylax","high",8,0
2001,"Hydatophylax","high",9,0
2001,"Hydatophylax","high",10,0
2001,"Hydatophylax","low",1,0
2001,"Hydatophylax","low",2,0
2001,"Hydatophylax","low",3,0
2001,"Hydatophylax","low",4,0
2001,"Hydatophylax","low",5,0
2001,"Hydatophylax","low",6,0
2001,"Hydatophylax","low",7,0
2001,"Hydatophylax","low",8,0
2001,"Hydatophylax","low",9,0
2001,"Hydatophylax","low",10,0
2001,"Hydatophylax","medium",1,0
2001,"Hydatophylax","medium",2,1
2001,"Hydatophylax","medium",3,0
2001,"Hydatophylax","medium",4,0
2001,"Hydatophylax","medium",5,0
2001,"Hydatophylax","medium",6,0
2001,"Hydatophylax","medium",7,0
2001,"Hydatophylax","medium",8,0
2001,"Hydatophylax","medium",9,0
2001,"Hydatophylax","medium",10,0
2001,"Hydropsyche","control",1,0
2001,"Hydropsyche","control",2,0
2001,"Hydropsyche","control",3,0
2001,"Hydropsyche","control",4,0
2001,"Hydropsyche","control",5,0
2001,"Hydropsyche","control",6,0
2001,"Hydropsyche","control",7,0
2001,"Hydropsyche","control",8,0
2001,"Hydropsyche","control",9,0
2001,"Hydropsyche","control",10,0
2001,"Hydropsyche","high",1,5
2001,"Hydropsyche","high",2,0
2001,"Hydropsyche","high",3,0
2001,"Hydropsyche","high",4,1
2001,"Hydropsyche","high",5,5
2001,"Hydropsyche","high",6,0
2001,"Hydropsyche","high",7,2
2001,"Hydropsyche","high",8,0
2001,"Hydropsyche","high",9,0
2001,"Hydropsyche","high",10,3
2001,"Hydropsyche","low",1,0
2001,"Hydropsyche","low",2,0
2001,"Hydropsyche","low",3,0
2001,"Hydropsyche","low",4,0
2001,"Hydropsyche","low",5,0
2001,"Hydropsyche","low",6,0
2001,"Hydropsyche","low",7,0
2001,"Hydropsyche","low",8,0
2001,"Hydropsyche","low",9,0
2001,"Hydropsyche","low",10,0
2001,"Hydropsyche","medium",1,3
2001,"Hydropsyche","medium",2,0
2001,"Hydropsyche","medium",3,0
2001,"Hydropsyche","medium",4,0
2001,"Hydropsyche","medium",5,0
2001,"Hydropsyche","medium",6,0
2001,"Hydropsyche","medium",7,0
2001,"Hydropsyche","medium",8,0
2001,"Hydropsyche","medium",9,0
2001,"Hydropsyche","medium",10,0
2001,"Isogenoides","control",1,0
2001,"Isogenoides","control",2,0
2001,"Isogenoides","control",3,0
2001,"Isogenoides","control",4,0
2001,"Isogenoides","control",5,0
2001,"Isogenoides","control",6,0
2001,"Isogenoides","control",7,0
2001,"Isogenoides","control",8,0
2001,"Isogenoides","control",9,0
2001,"Isogenoides","control",10,0
2001,"Isogenoides","high",1,0
2001,"Isogenoides","high",2,0
2001,"Isogenoides","high",3,0
2001,"Isogenoides","high",4,0
2001,"Isogenoides","high",5,0
2001,"Isogenoides","high",6,0
2001,"Isogenoides","high",7,0
2001,"Isogenoides","high",8,0
2001,"Isogenoides","high",9,0
2001,"Isogenoides","high",10,0
2001,"Isogenoides","low",1,0
2001,"Isogenoides","low",2,0
2001,"Isogenoides","low",3,0
2001,"Isogenoides","low",4,0
2001,"Isogenoides","low",5,0
2001,"Isogenoides","low",6,0
2001,"Isogenoides","low",7,0
2001,"Isogenoides","low",8,0
2001,"Isogenoides","low",9,0
2001,"Isogenoides","low",10,0
2001,"Isogenoides","medium",1,0
2001,"Isogenoides","medium",2,0
2001,"Isogenoides","medium",3,0
2001,"Isogenoides","medium",4,0
2001,"Isogenoides","medium",5,0
2001,"Isogenoides","medium",6,0
2001,"Isogenoides","medium",7,0
2001,"Isogenoides","medium",8,0
2001,"Isogenoides","medium",9,1
2001,"Isogenoides","medium",10,0
2001,"Isoperla","control",1,0
2001,"Isoperla","control",2,1
2001,"Isoperla","control",3,1
2001,"Isoperla","control",4,1
2001,"Isoperla","control",5,1
2001,"Isoperla","control",6,2
2001,"Isoperla","control",7,0
2001,"Isoperla","control",8,1
2001,"Isoperla","control",9,0
2001,"Isoperla","control",10,0
2001,"Isoperla","high",1,0
2001,"Isoperla","high",2,0
2001,"Isoperla","high",3,0
2001,"Isoperla","high",4,0
2001,"Isoperla","high",5,0
2001,"Isoperla","high",6,0
2001,"Isoperla","high",7,1
2001,"Isoperla","high",8,0
2001,"Isoperla","high",9,0
2001,"Isoperla","high",10,8
2001,"Isoperla","low",1,0
2001,"Isoperla","low",2,1
2001,"Isoperla","low",3,0
2001,"Isoperla","low",4,0
2001,"Isoperla","low",5,0
2001,"Isoperla","low",6,0
2001,"Isoperla","low",7,0
2001,"Isoperla","low",8,0
2001,"Isoperla","low",9,0
2001,"Isoperla","low",10,0
2001,"Isoperla","medium",1,9
2001,"Isoperla","medium",2,0
2001,"Isoperla","medium",3,0
2001,"Isoperla","medium",4,0
2001,"Isoperla","medium",5,0
2001,"Isoperla","medium",6,0
2001,"Isoperla","medium",7,0
2001,"Isoperla","medium",8,3
2001,"Isoperla","medium",9,0
2001,"Isoperla","medium",10,4
2001,"Lepidostoma","control",1,5
2001,"Lepidostoma","control",2,1
2001,"Lepidostoma","control",3,2
2001,"Lepidostoma","control",4,2
2001,"Lepidostoma","control",5,3
2001,"Lepidostoma","control",6,17
2001,"Lepidostoma","control",7,7
2001,"Lepidostoma","control",8,6
2001,"Lepidostoma","control",9,6
2001,"Lepidostoma","control",10,5
2001,"Lepidostoma","high",1,8
2001,"Lepidostoma","high",2,20
2001,"Lepidostoma","high",3,1
2001,"Lepidostoma","high",4,7
2001,"Lepidostoma","high",5,2
2001,"Lepidostoma","high",6,1
2001,"Lepidostoma","high",7,5
2001,"Lepidostoma","high",8,0
2001,"Lepidostoma","high",9,8
2001,"Lepidostoma","high",10,4
2001,"Lepidostoma","low",1,3
2001,"Lepidostoma","low",2,1
2001,"Lepidostoma","low",3,2
2001,"Lepidostoma","low",4,5
2001,"Lepidostoma","low",5,5
2001,"Lepidostoma","low",6,1
2001,"Lepidostoma","low",7,2
2001,"Lepidostoma","low",8,0
2001,"Lepidostoma","low",9,2
2001,"Lepidostoma","low",10,1
2001,"Lepidostoma","medium",1,3
2001,"Lepidostoma","medium",2,2
2001,"Lepidostoma","medium",3,8
2001,"Lepidostoma","medium",4,14
2001,"Lepidostoma","medium",5,1
2001,"Lepidostoma","medium",6,19
2001,"Lepidostoma","medium",7,5
2001,"Lepidostoma","medium",8,9
2001,"Lepidostoma","medium",9,6
2001,"Lepidostoma","medium",10,20
2001,"Leptoceridae","control",1,0
2001,"Leptoceridae","control",2,0
2001,"Leptoceridae","control",3,0
2001,"Leptoceridae","control",4,0
2001,"Leptoceridae","control",5,0
2001,"Leptoceridae","control",6,0
2001,"Leptoceridae","control",7,0
2001,"Leptoceridae","control",8,0
2001,"Leptoceridae","control",9,0
2001,"Leptoceridae","control",10,0
2001,"Leptoceridae","high",1,0
2001,"Leptoceridae","high",2,0
2001,"Leptoceridae","high",3,0
2001,"Leptoceridae","high",4,0
2001,"Leptoceridae","high",5,0
2001,"Leptoceridae","high",6,0
2001,"Leptoceridae","high",7,0
2001,"Leptoceridae","high",8,0
2001,"Leptoceridae","high",9,0
2001,"Leptoceridae","high",10,0
2001,"Leptoceridae","low",1,0
2001,"Leptoceridae","low",2,0
2001,"Leptoceridae","low",3,0
2001,"Leptoceridae","low",4,0
2001,"Leptoceridae","low",5,0
2001,"Leptoceridae","low",6,0
2001,"Leptoceridae","low",7,0
2001,"Leptoceridae","low",8,0
2001,"Leptoceridae","low",9,0
2001,"Leptoceridae","low",10,0
2001,"Leptoceridae","medium",1,1
2001,"Leptoceridae","medium",2,0
2001,"Leptoceridae","medium",3,0
2001,"Leptoceridae","medium",4,0
2001,"Leptoceridae","medium",5,0
2001,"Leptoceridae","medium",6,0
2001,"Leptoceridae","medium",7,0
2001,"Leptoceridae","medium",8,0
2001,"Leptoceridae","medium",9,0
2001,"Leptoceridae","medium",10,0
2001,"Leuctra","control",1,15
2001,"Leuctra","control",2,8
2001,"Leuctra","control",3,6
2001,"Leuctra","control",4,9
2001,"Leuctra","control",5,7
2001,"Leuctra","control",6,31
2001,"Leuctra","control",7,15
2001,"Leuctra","control",8,26
2001,"Leuctra","control",9,11
2001,"Leuctra","control",10,20
2001,"Leuctra","high",1,19
2001,"Leuctra","high",2,8
2001,"Leuctra","high",3,5
2001,"Leuctra","high",4,12
2001,"Leuctra","high",5,10
2001,"Leuctra","high",6,3
2001,"Leuctra","high",7,24
2001,"Leuctra","high",8,9
2001,"Leuctra","high",9,8
2001,"Leuctra","high",10,15
2001,"Leuctra","low",1,9
2001,"Leuctra","low",2,4
2001,"Leuctra","low",3,15
2001,"Leuctra","low",4,25
2001,"Leuctra","low",5,28
2001,"Leuctra","low",6,14
2001,"Leuctra","low",7,29
2001,"Leuctra","low",8,3
2001,"Leuctra","low",9,27
2001,"Leuctra","low",10,13
2001,"Leuctra","medium",1,33
2001,"Leuctra","medium",2,35
2001,"Leuctra","medium",3,106
2001,"Leuctra","medium",4,81
2001,"Leuctra","medium",5,39
2001,"Leuctra","medium",6,84
2001,"Leuctra","medium",7,34
2001,"Leuctra","medium",8,102
2001,"Leuctra","medium",9,13
2001,"Leuctra","medium",10,76
2001,"Limnephilidae","control",1,0
2001,"Limnephilidae","control",2,0
2001,"Limnephilidae","control",3,0
2001,"Limnephilidae","control",4,0
2001,"Limnephilidae","control",5,0
2001,"Limnephilidae","control",6,0
2001,"Limnephilidae","control",7,0
2001,"Limnephilidae","control",8,0
2001,"Limnephilidae","control",9,0
2001,"Limnephilidae","control",10,0
2001,"Limnephilidae","high",1,0
2001,"Limnephilidae","high",2,0
2001,"Limnephilidae","high",3,0
2001,"Limnephilidae","high",4,0
2001,"Limnephilidae","high",5,0
2001,"Limnephilidae","high",6,0
2001,"Limnephilidae","high",7,0
2001,"Limnephilidae","high",8,0
2001,"Limnephilidae","high",9,0
2001,"Limnephilidae","high",10,0
2001,"Limnephilidae","low",1,0
2001,"Limnephilidae","low",2,0
2001,"Limnephilidae","low",3,0
2001,"Limnephilidae","low",4,0
2001,"Limnephilidae","low",5,0
2001,"Limnephilidae","low",6,0
2001,"Limnephilidae","low",7,0
2001,"Limnephilidae","low",8,0
2001,"Limnephilidae","low",9,0
2001,"Limnephilidae","low",10,0
2001,"Limnephilidae","medium",1,0
2001,"Limnephilidae","medium",2,0
2001,"Limnephilidae","medium",3,0
2001,"Limnephilidae","medium",4,0
2001,"Limnephilidae","medium",5,0
2001,"Limnephilidae","medium",6,0
2001,"Limnephilidae","medium",7,0
2001,"Limnephilidae","medium",8,0
2001,"Limnephilidae","medium",9,0
2001,"Limnephilidae","medium",10,0
2001,"Limnephilus","control",1,0
2001,"Limnephilus","control",2,0
2001,"Limnephilus","control",3,0
2001,"Limnephilus","control",4,0
2001,"Limnephilus","control",5,0
2001,"Limnephilus","control",6,0
2001,"Limnephilus","control",7,0
2001,"Limnephilus","control",8,0
2001,"Limnephilus","control",9,0
2001,"Limnephilus","control",10,0
2001,"Limnephilus","high",1,0
2001,"Limnephilus","high",2,0
2001,"Limnephilus","high",3,0
2001,"Limnephilus","high",4,0
2001,"Limnephilus","high",5,0
2001,"Limnephilus","high",6,0
2001,"Limnephilus","high",7,0
2001,"Limnephilus","high",8,0
2001,"Limnephilus","high",9,0
2001,"Limnephilus","high",10,0
2001,"Limnephilus","low",1,0
2001,"Limnephilus","low",2,0
2001,"Limnephilus","low",3,0
2001,"Limnephilus","low",4,0
2001,"Limnephilus","low",5,0
2001,"Limnephilus","low",6,0
2001,"Limnephilus","low",7,0
2001,"Limnephilus","low",8,0
2001,"Limnephilus","low",9,0
2001,"Limnephilus","low",10,0
2001,"Limnephilus","medium",1,0
2001,"Limnephilus","medium",2,0
2001,"Limnephilus","medium",3,0
2001,"Limnephilus","medium",4,0
2001,"Limnephilus","medium",5,0
2001,"Limnephilus","medium",6,0
2001,"Limnephilus","medium",7,0
